aiddata_id,year,donor,recipient,commitment_amount_usd_constant,coalesced_purpose_code,coalesced_purpose_name
94678564,2010,Australia,"Bilateral, unspecified",688952,14030,Basic drinking water supply and basic sanitation
94662034,2010,Australia,"Bilateral, unspecified",12238600,43010,Multisector aid
94846659,2010,Australia,Papua New Guinea,36889000,43010,Multisector aid
95951038,2010,Sweden,South Africa,2993820,91010,Administrative costs
94828910,2010,Australia,"Oceania, regional",147556,43010,Multisector aid
94820617,2010,Australia,"Oceania, regional",1150730,15150,Democratic participation and civil society
94625704,2010,Australia,Afghanistan,221334,99810,Sectors not specified
94933437,2010,Australia,Timor-Leste,165530,11120,Education facilities and training
94909258,2010,Australia,Solomon Islands,9485.74,22010,Communications policy & admin. mgmt
94799023,2010,Australia,Maldives,295112,15150,Democratic participation and civil society
94893843,2010,Australia,Solomon Islands,582846,15130,Legal and judicial development
94720564,2010,Australia,China,25822.3,43081,Multisector education/training
94846081,2010,Australia,Papua New Guinea,207500,43010,Multisector aid
94691170,2010,Australia,"Bilateral, unspecified",55987.5,72050,Relief co-ordination; protection and support services
94963062,2010,Australia,Zimbabwe,7377790,73010,Reconstruction relief
95940480,2010,Sweden,Pakistan,1296030,72010,Emergency/distress relief
94891273,2010,Australia,Samoa,43112.1,31210,Forestry policy & admin. management
96090757,2010,Japan,Bangladesh,1254460,11420,Higher education
94683188,2010,Australia,"Bilateral, unspecified",36889,15150,Democratic participation and civil society
96183878,2010,Japan,Indonesia,15620800,21040,Water transport
94657975,2010,Australia,"Bilateral, unspecified",213956,43010,Multisector aid
94929938,2010,Australia,Timor-Leste,245.843,51010,General budget support
94895495,2010,Australia,Solomon Islands,696994,43040,Rural development
94631902,2010,Australia,Afghanistan,1475560,51010,General budget support
94835910,2010,Australia,Pakistan,47955.7,23030,Power generation/renewable sources
94906455,2010,Australia,Solomon Islands,147556,15170,Women's equality organisations and institutions
94947836,2010,Australia,Viet Nam,3269380,74010,Disaster prevention and preparedness
96227725,2010,Japan,Pakistan,13340900,14022,Sanitation - large systems
94929507,2010,Australia,Timor-Leste,0.00737779,99810,Sectors not specified
96221652,2010,Japan,Nicaragua,934847,16061,Culture and recreation
94960130,2010,Australia,"West Indies, regional",2028890,11430,Advanced tech. & managerial training
94657826,2010,Australia,"Bilateral, unspecified",172410,15220,"Civilian peace-building, conflict prevention and resolution"
94936023,2010,Australia,Tonga,184722,11420,Higher education
94894561,2010,Australia,Solomon Islands,396188,43010,Multisector aid
94916527,2010,Australia,"South of Sahara, regional",12632500,43081,Multisector education/training
94671490,2010,Australia,"Bilateral, unspecified",737779,16010,Social/welfare services
94902027,2010,Australia,Solomon Islands,66400.1,43010,Multisector aid
94669474,2010,Australia,"Bilateral, unspecified",258223,72010,Emergency/distress relief
95890342,2010,Sweden,"Bilateral, unspecified",38880.8,41010,Environmental policy and admin. mgmt
94928857,2010,Australia,Timor-Leste,14755.6,43010,Multisector aid
94686967,2010,Australia,"Bilateral, unspecified",121734,43010,Multisector aid
94802474,2010,Australia,Mongolia,136489,15150,Democratic participation and civil society
94929747,2010,Australia,Timor-Leste,0.00737779,99810,Sectors not specified
94957511,2010,Australia,Palestinian Adm. Areas,7377790,51010,General budget support
94959698,2010,Australia,"West Indies, regional",184445,43010,Multisector aid
95963384,2010,Sweden,Turkey,10627.4,15110,Public sector policy and adm. management
94687345,2010,Australia,"Bilateral, unspecified",77466.8,43010,Multisector aid
94783126,2010,Australia,Kiribati,49053.9,15110,Public sector policy and adm. management
94816649,2010,Australia,"Oceania, regional",477771,51010,General budget support
94845501,2010,Australia,Papua New Guinea,184445,74010,Disaster prevention and preparedness
94626925,2010,Australia,Afghanistan,184797,15110,Public sector policy and adm. management
94950179,2010,Australia,Viet Nam,1518660,32310,Construction policy and admin. mgmt
95948277,2010,Sweden,"South & Central Asia, regional",35006.7,41010,Environmental policy and admin. mgmt
94839161,2010,Australia,Pakistan,413156,72010,Emergency/distress relief
94777658,2010,Australia,Iraq,2127770,73010,Reconstruction relief
94835044,2010,Australia,Pakistan,1254220,31150,Agricultural inputs
94818710,2010,Australia,"Oceania, regional",51644.6,15110,Public sector policy and adm. management
94939833,2010,Australia,Tuvalu,39840.4,11110,Education policy & admin. management
94832465,2010,Australia,"Oceania, regional",1992000,15160,Human rights
94945296,2010,Australia,Vanuatu,737779,15110,Public sector policy and adm. management
94881322,2010,Australia,Philippines,28100.9,15110,Public sector policy and adm. management
94834897,2010,Australia,"Oceania, regional",1652600,15150,Democratic participation and civil society
94699950,2010,Australia,"Bilateral, unspecified",3093600,43010,Multisector aid
94946452,2010,Australia,Vanuatu,181868,12110,Health policy & admin. management
94815319,2010,Australia,"Oceania, regional",8794.35,11230,Basic life skills for youth & adults
97357560,2010,Japan,Mozambique,65210200,21020,Road transport
94636329,2010,Australia,"Africa, regional",19692.8,15150,Democratic participation and civil society
94935481,2010,Australia,Tonga,4426680,21020,Road transport
94798767,2010,Australia,Maldives,2035140,11420,Higher education
95946505,2010,Sweden,Serbia,2358770,15110,Public sector policy and adm. management
94696871,2010,Australia,"Bilateral, unspecified",18813400,13040,Std control including hiv/aids
94657382,2010,Australia,"Bilateral, unspecified",849765,51010,General budget support
94912471,2010,Australia,"South & Central Asia, regional",737779,31182,Agricultural research
94857399,2010,Australia,Papua New Guinea,243467,15110,Public sector policy and adm. management
94896217,2010,Australia,Solomon Islands,251583,43010,Multisector aid
94746499,2010,Australia,Indonesia,1498680,43010,Multisector aid
94779125,2010,Australia,Iraq,486620,31181,Agricultural education/training
94830677,2010,Australia,"Oceania, regional",10697800,33110,Trade policy and admin. management
94666414,2010,Australia,"Bilateral, unspecified",358561,43010,Multisector aid
94889138,2010,Australia,Samoa,23951.7,15130,Legal and judicial development
94692414,2010,Australia,"Bilateral, unspecified",10181400,25010,Business support services & institutions
94765566,2010,Australia,Indonesia,590224,15110,Public sector policy and adm. management
94660133,2010,Australia,"Bilateral, unspecified",2213340,43081,Multisector education/training
94953655,2010,Australia,Viet Nam,49044.7,41050,Flood prevention/control
94940011,2010,Australia,Tuvalu,2239780,11420,Higher education
94923087,2010,Australia,Thailand,132800,43010,Multisector aid
94829855,2010,Australia,"Oceania, regional",110667,72010,Emergency/distress relief
94771582,2010,Australia,Indonesia,3688.9,12230,Basic health infrastructure
94629841,2010,Australia,Afghanistan,1623110,31120,Agricultural development
94963784,2010,Australia,Zimbabwe,3688900,31150,Agricultural inputs
94944647,2010,Australia,Vanuatu,70089,72010,Emergency/distress relief
94857020,2010,Australia,Papua New Guinea,16175800,21020,Road transport
94720417,2010,Australia,China,18444.5,41010,Environmental policy and admin. mgmt
94720268,2010,Australia,China,18444.5,15110,Public sector policy and adm. management
94944499,2010,Australia,Vanuatu,103778,15130,Legal and judicial development
94785977,2010,Australia,Kiribati,35837.7,43081,Multisector education/training
94808514,2010,Australia,Myanmar,391230,14030,Basic drinking water supply and basic sanitation
94760803,2010,Australia,Indonesia,202351,12220,Basic health care
94956582,2010,Australia,Viet Nam,213956,51010,General budget support
94944718,2010,Australia,Vanuatu,67930.3,43010,Multisector aid
94947092,2010,Australia,Vanuatu,337142,15130,Legal and judicial development
94732421,2010,Australia,Fiji,368890,72010,Emergency/distress relief
94679152,2010,Australia,"Bilateral, unspecified",442668,12110,Health policy & admin. management
94885677,2010,Australia,Samoa,737779,12220,Basic health care
94639029,2010,Australia,"Asia, regional",81155.7,74010,Disaster prevention and preparedness
94631607,2010,Australia,Afghanistan,111611,31120,Agricultural development
94680583,2010,Australia,"Bilateral, unspecified",110667,11110,Education policy & admin. management
94632039,2010,Australia,"Africa, regional",147556,72010,Emergency/distress relief
94845936,2010,Australia,Papua New Guinea,194480,12250,Infectious disease control
94905205,2010,Australia,Solomon Islands,2213340,22020,Telecommunications
94932600,2010,Australia,Timor-Leste,1475560,12281,Health personnel development
96148418,2010,Japan,Djibouti,3272510,53040,Import support (commodities)
94957833,2010,Australia,Palestinian Adm. Areas,2951120,73010,Reconstruction relief
96210729,2010,Japan,Mongolia,8246730,31381,Fishery education/training
94687901,2010,Australia,"Bilateral, unspecified",88533.5,43010,Multisector aid
94668254,2010,Australia,"Bilateral, unspecified",368890,51010,General budget support
94662589,2010,Australia,"Bilateral, unspecified",2951.12,22010,Communications policy & admin. mgmt
94642938,2010,Australia,"Asia, regional",376678,15110,Public sector policy and adm. management
94837430,2010,Australia,Pakistan,2582230,72010,Emergency/distress relief
94728797,2010,Australia,"Far East Asia, regional",7377790,15160,Human rights
94940228,2010,Australia,Tuvalu,998422,11430,Advanced tech. & managerial training
94957117,2010,Australia,Viet Nam,3361.87,13040,Std control including hiv/aids
94678414,2010,Australia,"Bilateral, unspecified",667470,31220,Forestry development
94904860,2010,Australia,Solomon Islands,23037400,15100,"Government and civil society, general, combination of activities"
94887404,2010,Australia,Samoa,301802,15110,Public sector policy and adm. management
94687753,2010,Australia,"Bilateral, unspecified",86789.5,33120,Trade facilitation
94851386,2010,Australia,Papua New Guinea,1217780,11230,Basic life skills for youth & adults
94698479,2010,Australia,"Bilateral, unspecified",221334,15240,Reintegration and salw control
94756481,2010,Australia,Indonesia,520134,12110,Health policy & admin. management
94703657,2010,Australia,Cambodia,1826250,13040,Std control including hiv/aids
94827775,2010,Australia,"Oceania, regional",73777.9,12110,Health policy & admin. management
94706915,2010,Australia,Cambodia,11737.4,15110,Public sector policy and adm. management
94623460,2010,Australia,Afghanistan,737779,15160,Human rights
94960453,2010,Australia,"West Indies, regional",442668,11430,Advanced tech. & managerial training
94876733,2010,Australia,Philippines,3508.82,74010,Disaster prevention and preparedness
94951724,2010,Australia,Viet Nam,1601860,14030,Basic drinking water supply and basic sanitation
94656242,2010,Australia,"Bilateral, unspecified",14755.6,72010,Emergency/distress relief
94668517,2010,Australia,"Bilateral, unspecified",368890,31161,Food crop production
94813764,2010,Australia,Niue,554542,15111,Public finance management
94916937,2010,Australia,"South of Sahara, regional",287734,13040,Std control including hiv/aids
94841938,2010,Australia,Pakistan,9441.07,25010,Business support services & institutions
97192431,2010,Japan,India,607007000,21030,Rail transport
94962166,2010,Australia,Zimbabwe,1475560,14030,Basic drinking water supply and basic sanitation
94915240,2010,Australia,"South of Sahara, regional",59022.4,16064,Social mitigation of hiv/aids
94844600,2010,Australia,Papua New Guinea,93202.6,15150,Democratic participation and civil society
94661635,2010,Australia,"Bilateral, unspecified",40541000,43081,Multisector education/training
94919257,2010,Australia,Sri Lanka,1660000,72010,Emergency/distress relief
97193056,2010,Japan,India,55272700,41030,Bio-diversity
94715477,2010,Australia,China,36889,43010,Multisector aid
94829092,2010,Australia,"Oceania, regional",144605,15153,Media and free flow of information
94749591,2010,Australia,Indonesia,33937900,16010,Social/welfare services
94718028,2010,Australia,China,155059,12110,Health policy & admin. management
94960774,2010,Australia,"West Indies, regional",737779,33150,Trade-related adjustment
94875428,2010,Australia,Philippines,442668,15110,Public sector policy and adm. management
94860077,2010,Australia,Papua New Guinea,17512400,11420,Higher education
94957618,2010,Australia,Palestinian Adm. Areas,1106670,73010,Reconstruction relief
94818523,2010,Australia,"Oceania, regional",221334,15160,Human rights
94674119,2010,Australia,"Bilateral, unspecified",64187.6,15150,Democratic participation and civil society
94926647,2010,Australia,Timor-Leste,213766,15110,Public sector policy and adm. management
94749446,2010,Australia,Indonesia,32462300,15130,Legal and judicial development
94790672,2010,Australia,Laos,38215,13040,Std control including hiv/aids
94695229,2010,Australia,"Bilateral, unspecified",2213340,15150,Democratic participation and civil society
94731897,2010,Australia,Fiji,118635,11120,Education facilities and training
94936955,2010,Australia,Tonga,30742.6,43082,Research/scientific institutions
94828210,2010,Australia,"Oceania, regional",221334,12110,Health policy & admin. management
94840814,2010,Australia,Pakistan,1027060,31120,Agricultural development
94721152,2010,Australia,China,233545,12250,Infectious disease control
